AUROC,Brier,LogLoss,ECE,aECE,Brier_REL,Brier_RES,Brier_UNC,fold,model,world,severity,n_eval
0.9030862772261987,0.018163926169609924,0.07625012280202333,0.006722515696658196,0.0066503055138673745,0.00011126672851952636,0.003171247456396053,0.024577369374677166,2,Logistic_L2,WC_missingness,2,2816
0.9183611688345006,0.0179985649872435,0.07323278233865738,0.0075856770378015,0.008042350606921562,0.0002978686125536203,0.003450542371786159,0.024577369374677166,2,Logistic_L2,WD_shift,3,2816
0.9231842787141793,0.017382022307387036,0.07072941553651728,0.004220952460465101,0.00423936968038199,5.341620007824734e-05,0.003930444774324455,0.024577369374677166,2,Logistic_L2,WE_surrogate_corrupt,4,2816
0.8863413632981862,0.1693891888144833,2.723648333743555,0.16936615753951909,0.16939557787625975,0.1387991869890873,0.0019018589689520616,0.024577369374677166,2,Logistic_L2,WF_nonlinear,5,2816
0.9207214140947689,0.01770781209666756,0.07185055942914592,0.007509175837744849,0.0050249336933909,0.00011007741958580341,0.0035030679978269746,0.024577369374677166,2,Logistic_L2,WH_subgroup_shift,6,2816
0.9243041931300502,0.21103598596515455,0.7569645981459284,0.2315852430348566,0.2315772139465982,0.10831569253056766,0.12596031664202526,0.2275425934594525,2,Logistic_L2,WI_prevalence_shift,7,2816
0.9110803253033685,0.017970829560805465,0.07433695923958973,0.007347918973740472,0.004192523232041355,4.8178000910166404e-05,0.0030502162926996975,0.024577369374677166,2,Logistic_L2,WJ_concept_drift,8,2816
0.5949779824125374,0.10768813069726914,0.5947205342823811,0.09728097892037835,0.09427566056293477,0.009509851617000508,0.0031086901933625867,0.10426910652602014,2,Logistic_L2,WG_label_noise,9,2816
0.9672695554016265,0.018107698567710682,0.06425375538617009,0.014628337866950756,0.01335229620028409,0.0011729702807611164,0.006182249034016718,0.024577369374677166,2,RandomForest,WA_clean,0,2816
0.9572872572410785,0.018733276613795716,0.0701983700511854,0.014762680954071971,0.014911236825284092,0.0008100242212793077,0.004565507564925724,0.024577369374677166,2,RandomForest,WB_noise_outliers,1,2816
0.9625978090766822,0.01929620151712694,0.06838562283657067,0.011054417317708336,0.013461495916193184,0.0013408400603643843,0.005067999637973561,0.024577369374677166,2,RandomForest,WC_missingness,2,2816
0.9491418456091741,0.019546075994319307,0.07755407501186955,0.016055882469223483,0.015061564287405304,0.00041461356036906575,0.003706016789603999,0.024577369374677166,2,RandomForest,WD_shift,3,2816
0.9667231073141948,0.01810344509548838,0.06473189491138429,0.014124667578125003,0.013922844661458336,0.0011383734951302409,0.0061258486051283065,0.024577369374677166,2,RandomForest,WE_surrogate_corrupt,4,2816
0.7915903435183048,0.02491188175702357,0.12143158300193001,0.029413176846590904,0.033462064157196963,0.00136308113905218,0.0009680136475598727,0.024577369374677166,2,RandomForest,WF_nonlinear,5,2816
0.9584058082557274,0.018713504182451136,0.07042319047229577,0.01287643689630682,0.011807544850852269,0.0002980903542644865,0.0048398045646766115,0.024577369374677166,2,RandomForest,WH_subgroup_shift,6,2816
0.9679072590030925,0.22981766887626415,0.6716977344191333,0.2657261917613636,0.2680966065340909,0.1644887004025267,0.16315800488436982,0.2275425934594525,2,RandomForest,WI_prevalence_shift,7,2816
0.9691680135457554,0.01791145068852823,0.06334690747186728,0.013006948188920455,0.013249017317708334,0.001144359030406677,0.006178910866421572,0.024577369374677166,2,RandomForest,WJ_concept_drift,8,2816
0.6046872486663062,0.10850187051373342,0.7601198634380794,0.09843096611032195,0.09684715929214015,0.00987059646598874,0.004327441666640908,0.10426910652602014,2,RandomForest,WG_label_noise,9,2816
