run_id,model,AUROC,AUPRC,LogLoss,Brier,ECE
264,Logistic_L2,0.9044715447154472,0.34272887606220936,0.09113378642516896,0.019596867679505196,0.00821874881781771
264,RandomForest,0.991869918699187,0.7675925925925925,0.05279190855290049,0.01257678444822648,0.025900263152580982
264,ExtraTrees,0.9993224932249323,0.976190476190476,0.03513064670903845,0.007311038493038183,0.027487661754756153
264,GradientBoosting,1.0,1.0,0.025282505508206994,0.003122880802239668,0.023218986501358563
264,GaussianNB,0.6998644986449863,0.6746031746031745,0.07494530432366699,0.01607512549021577,0.02907996743150485
264,MLP,0.6524390243902439,0.4176795071879005,0.09701286252056504,0.020240520013571343,0.019318407632784088
264,SVC_RBF,0.9397018970189701,0.2174803591470258,0.08617316805012978,0.021044388032332956,0.0202790226673337
265,Logistic_L2,0.7052845528455285,0.2124806433629963,0.10148488966577442,0.02209209425041262,0.017265398398823767
265,RandomForest,0.989159891598916,0.8050125313283207,0.04956016961231382,0.010573341584983308,0.01809419094305349
265,ExtraTrees,0.9986449864498645,0.9484126984126984,0.038771442080216274,0.007911524320728338,0.02776739562123214
265,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
265,GaussianNB,0.6344850948509485,0.3545194197081818,0.09458079952319873,0.02011254166202004,0.01596970646650655
265,MLP,0.5453929539295392,0.19963940226762228,0.10942980143177214,0.022302568831575723,0.014668317836362745
265,SVC_RBF,0.6504065040650406,0.3586550192658848,0.10143257313036357,0.02025507957997011,0.01911823776102212
266,Logistic_L2,0.8848238482384824,0.37765155642730014,0.08958320892876874,0.0201663828307984,0.013894886029025874
266,RandomForest,0.9844173441734418,0.8227513227513228,0.05301156440856061,0.012172199488892753,0.023755250199009648
266,ExtraTrees,0.9986449864498644,0.9583333333333333,0.03740209624211368,0.00772553386267019,0.0257343189101688
266,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077537,0.021275895492635248
266,GaussianNB,0.43191056910569103,0.021154730548935994,0.11410021765795056,0.023333777719904053,0.007969712295402935
266,MLP,0.8353658536585367,0.1385476222432744,0.10391073011674787,0.022906771213847862,0.0066453993630974624
266,SVC_RBF,0.9132791327913279,0.14774282231178784,0.0959433557260735,0.02223646305288914,0.007976427590516507
267,Logistic_L2,0.9451219512195121,0.35277777777777775,0.08383589772780937,0.020147704216101615,0.02151383549571327
267,RandomForest,0.989159891598916,0.7757575757575758,0.054206952249380914,0.012412451717270796,0.01573025710928439
267,ExtraTrees,1.0,1.0,0.03403104301630474,0.006859773714560215,0.028394543298111447
267,GradientBoosting,1.0,1.0,0.02270772467627563,0.002229955308563482,0.021337934686574637
267,GaussianNB,0.5010162601626017,0.023590355251229947,0.11320073730862784,0.023282254216359724,0.005236311941752034
267,MLP,0.8848238482384825,0.16992412891865694,0.10043478156248328,0.022291424903212485,0.011131172256741192
267,SVC_RBF,0.9166666666666666,0.14325396825396824,0.0955186320311029,0.023070618982820687,0.014195187923055571
268,Logistic_L2,0.5867208672086721,0.12895685661804082,0.11121805012764421,0.02239820709929446,0.01300476476599029
268,RandomForest,0.9884823848238482,0.851010101010101,0.05184017033411432,0.011163967769092202,0.025344596761347832
268,ExtraTrees,1.0,1.0,0.03144564025669719,0.0049683661734573675,0.02685665323856691
268,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077537,0.021275895492635245
268,GaussianNB,0.568089430894309,0.3489267945984364,0.09600038778135359,0.02028996843672214,0.01824189829660775
268,MLP,0.6124661246612465,0.09806704097106067,0.11079502092548513,0.02305013087990058,0.007353742247135854
268,SVC_RBF,0.7710027100271002,0.1056241307891473,0.10477816747129735,0.022730315315913033,0.008050500218349363
269,Logistic_L2,0.26829268292682923,0.018512780268417295,0.12044064808885284,0.023759381642569126,0.006960501238653301
269,RandomForest,0.9911924119241192,0.7777777777777777,0.054236987282654005,0.012573201985655142,0.026319593991451375
269,ExtraTrees,0.997289972899729,0.9107142857142856,0.03504258561229269,0.006535491085863503,0.026343995575643007
269,GradientBoosting,1.0,1.0,0.024099169353057174,0.0026202784085991946,0.0224802002318084
269,GaussianNB,0.548780487804878,0.18994251941099255,0.10441412900951297,0.02177713669350599,0.010685946911051252
269,MLP,0.7791327913279134,0.15164226416019816,0.10344142720349186,0.022582126224986055,0.006368056726728354
269,SVC_RBF,0.8997289972899729,0.2463804770693076,0.09456760972615261,0.021941567517049808,0.014574696602679045
270,Logistic_L2,0.8130081300813008,0.1710322631473603,0.10239098193501435,0.022740663002993176,0.00813319606097766
270,RandomForest,0.9830623306233062,0.6282679738562091,0.06458820392654811,0.016055665575067057,0.03542325857980272
270,ExtraTrees,0.964769647696477,0.790079365079365,0.05445240534894748,0.011261514528972148,0.02449363727017396
270,GradientBoosting,0.8499322493224933,0.8373015873015873,0.04452732279406371,0.007487468787172982,0.02132305438084539
270,GaussianNB,0.43462059620596205,0.021478832388415695,0.11419590844907011,0.023336837587855076,0.007272831024097457
270,MLP,0.6714092140921408,0.21869998283978923,0.10513540624038735,0.022142198591542817,0.014293986986708262
270,SVC_RBF,0.8861788617886179,0.23513257575757573,0.0939987740716975,0.021778789529890086,0.017111097239042923
271,Logistic_L2,0.8462059620596206,0.43832866479925303,0.08929876322969726,0.02061295711943425,0.02079542372136795
271,RandomForest,0.9905149051490515,0.8581871345029239,0.053503670951555046,0.012349657681104924,0.02728767632108885
271,ExtraTrees,1.0,1.0,0.037408711758942545,0.007596949279711888,0.027861246040116354
271,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
271,GaussianNB,0.883130081300813,0.8382594417077175,0.05920880878341394,0.012200797228515348,0.03209899176252939
271,MLP,0.4532520325203252,0.03559577493799891,0.11471963071399803,0.023396374779597866,0.008241377008742327
271,SVC_RBF,0.8902439024390245,0.18787827797833861,0.09218977148539355,0.021528604969496185,0.015405150275310822
272,Logistic_L2,0.4071815718157182,0.05604234397533743,0.12292351243580918,0.024354423528150038,0.011357059580888972
272,RandomForest,0.9952574525745258,0.8523809523809524,0.04938496212890058,0.0110408579197598,0.02655594522429949
272,ExtraTrees,1.0,1.0,0.027125674716262427,0.0035574398838694762,0.024442045948978242
272,GradientBoosting,1.0,1.0,0.02260899851289231,0.0021794053368110232,0.021275895417545352
272,GaussianNB,0.43191056910569103,0.021138310996532992,0.11359240998627006,0.023303427908095684,0.006560751500924705
272,MLP,0.5968834688346883,0.045558626664948504,0.11304470053981673,0.023441060953466944,0.009356608248469666
272,SVC_RBF,0.8197831978319784,0.3569230769230769,0.09452925747985724,0.02112468019525745,0.017470609133898137
273,Logistic_L2,0.6937669376693767,0.317581228652786,0.09616556829541137,0.020464551695983234,0.015398133817264912
273,RandomForest,0.9939024390243902,0.8999999999999999,0.04555915263896849,0.009459745148916305,0.026795671280034593
273,ExtraTrees,0.9993224932249323,0.976190476190476,0.03440690154185908,0.0062217823737230294,0.025108365339472753
273,GradientBoosting,1.0,1.0,0.02260899859669226,0.002179405349407753,0.021275895492635245
273,GaussianNB,0.4664634146341464,0.02219700399557458,0.11315739476817312,0.023278440050212765,0.005239044933242464
273,MLP,0.7825203252032522,0.35505783321879775,0.10151984358194356,0.022049303052071208,0.01271352289993503
273,SVC_RBF,0.747289972899729,0.23122191585493418,0.10330639499506307,0.022280694148043637,0.012553096969265735
274,Logistic_L2,0.690379403794038,0.10555310733579619,0.10918707210938372,0.023099182078800035,0.008378277014301348
274,RandomForest,1.0,1.0,0.04535333067215891,0.01003609996377048,0.03261190857669782
274,ExtraTrees,1.0,1.0,0.031203174471666876,0.005370718910147056,0.026921652230290288
274,GradientBoosting,1.0,1.0,0.02260899859669228,0.002179405349407753,0.021275895492635248
274,GaussianNB,0.9502032520325204,0.842948717948718,0.061195487200446874,0.013312899632744861,0.03292302423851157
274,MLP,0.5060975609756098,0.033940105021609636,0.11647370036096895,0.023575100543710693,0.007963690905383632
274,SVC_RBF,0.8631436314363143,0.30675294508047124,0.09392112761621878,0.02130990119483839,0.01641464093695688
275,Logistic_L2,0.8597560975609757,0.2910587529231597,0.08543821417675167,0.020457841332152813,0.023451085689102272
275,RandomForest,0.9878048780487805,0.6332722832722832,0.05714561107939644,0.014382285859047994,0.02593866914847122
275,ExtraTrees,0.9986449864498644,0.9583333333333333,0.03796289724740056,0.007563809257449119,0.02828868168001425
275,GradientBoosting,1.0,1.0,0.02260899859669228,0.002179405349407753,0.021275895492635245
275,GaussianNB,0.43191056910569103,0.02114374793441478,0.11384308115576623,0.023318420942701833,0.00725509351538893
275,MLP,0.6449864498644986,0.23196784399269776,0.10657590311896274,0.022193481693790686,0.01624686934259419
275,SVC_RBF,0.9234417344173441,0.16657754010695186,0.09030563567271131,0.022024651664709908,0.010376347925140136
276,Logistic_L2,0.8042005420054201,0.40322284469343295,0.08788431408907803,0.01817615346580358,0.018501960440847006
276,RandomForest,0.9952574525745258,0.9102564102564102,0.04132791927740115,0.008257718761079533,0.025094018024824402
276,ExtraTrees,1.0,1.0,0.03564929128498823,0.007163029289173056,0.028809208317083886
276,GradientBoosting,1.0,1.0,0.027187710535397643,0.003781679164701377,0.02446635558616328
276,GaussianNB,0.7330623306233062,0.6747603331761747,0.0775201452002104,0.017288905698529238,0.029341025614327984
276,MLP,0.7506775067750677,0.1608663704716336,0.10325000703984188,0.022699869103682158,0.011550149752280636
276,SVC_RBF,0.7981029810298104,0.15451673567477187,0.1011717536385673,0.022471038913503254,0.011220735439717203
277,Logistic_L2,0.8577235772357724,0.5315665285451197,0.08223177793058331,0.01825501417708762,0.02416446167570362
277,RandomForest,0.9939024390243902,0.9,0.045267110608394355,0.009095219268655561,0.024703669267454865
277,ExtraTrees,1.0,1.0,0.03208689033940907,0.005351154601216885,0.024417654576507082
277,GradientBoosting,1.0,1.0,0.02595192699675113,0.0034361442722391842,0.023582353872901345
277,GaussianNB,0.4820460704607046,0.18550826227372028,0.10403399608914682,0.021633462016407395,0.01120116451815816
277,MLP,0.6280487804878049,0.09639240376451515,0.11204772461784616,0.023116705250604146,0.007447595737809999
277,SVC_RBF,0.790650406504065,0.1616254596715979,0.09978178775726357,0.022172299758541177,0.014042161979892054
278,Logistic_L2,0.6531165311653117,0.3033923610650072,0.09862715159724082,0.019978696945160603,0.017317557771856163
278,RandomForest,0.9986449864498644,0.9583333333333334,0.0454926259091971,0.009795698241768737,0.03232128831257047
278,ExtraTrees,1.0,1.0,0.02716975790216205,0.003496736928870213,0.024817438047752154
278,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077537,0.021275895492635248
278,GaussianNB,0.5497967479674797,0.1903721884793521,0.10431637257954471,0.02165023126655981,0.011996971747694969
278,MLP,0.6788617886178862,0.13481758340113953,0.10904811220973208,0.023029362722404054,0.012825061811090045
278,SVC_RBF,0.9200542005420054,0.16499556911805058,0.08850125809021558,0.02141824824002906,0.013329612656719914
279,Logistic_L2,0.970189701897019,0.5904591227171871,0.07292472065074464,0.017268730545058248,0.02307076765730003
279,RandomForest,0.9966124661246613,0.9242424242424242,0.04588027398988246,0.01046954041259807,0.02541757180877214
279,ExtraTrees,1.0,1.0,0.03326062290894045,0.006409536424049648,0.026967642604447173
279,GradientBoosting,1.0,1.0,0.023420505461216875,0.0024210488590090374,0.02191241614043303
279,GaussianNB,0.46510840108401086,0.02209864121812036,0.11289169389186449,0.023262698063384362,0.004475073853365284
279,MLP,0.8584010840108401,0.1879745254745255,0.09773160716778738,0.022811730303690065,0.014015570412720432
279,SVC_RBF,0.9539295392953929,0.23180858094651202,0.07838102288252809,0.02026830128208742,0.03461174494609249
280,Logistic_L2,0.5257452574525745,0.03383700335087003,0.11605838395785481,0.02353682607829729,0.00659438786370945
280,RandomForest,0.9850948509485095,0.7027777777777777,0.06089216415771424,0.014945271418854577,0.027166799068814116
280,ExtraTrees,1.0,1.0,0.03917324300243099,0.008789172058513477,0.03028924702978353
280,GradientBoosting,1.0,1.0,0.02260899859669226,0.0021794053494077524,0.021275895492635248
280,GaussianNB,0.5674119241192412,0.3502570219178966,0.09539637554220896,0.02013678435979718,0.017467989676049133
280,MLP,0.6219512195121951,0.08254957770831382,0.11014696028362317,0.02313205710446728,0.011370011129401787
280,SVC_RBF,0.736449864498645,0.05737734138557749,0.10934496808933467,0.02318950865171569,0.007940718720861117
281,Logistic_L2,0.6971544715447154,0.38898185793765316,0.0967576874596045,0.020579088987691303,0.019177230821607792
281,RandomForest,0.9878048780487805,0.7875,0.05286659746860782,0.011370097785192877,0.021781896346508997
281,ExtraTrees,0.9993224932249323,0.976190476190476,0.031282131697458,0.005216197179424783,0.023752797362165037
281,GradientBoosting,1.0,1.0,0.02260899859669228,0.002179405349407753,0.021275895492635245
281,GaussianNB,0.6161924119241193,0.5122190790507622,0.08328418086518537,0.017419244442351784,0.02132153571790166
281,MLP,0.7378048780487805,0.15955026323063085,0.10484759196072073,0.022614994283240118,0.01345101617476728
281,SVC_RBF,0.7615176151761518,0.11031975149086799,0.105572505118762,0.022855521802247418,0.005903517361327515
282,Logistic_L2,0.6463414634146342,0.055181855181855186,0.11331070804555436,0.023287126159419764,0.00625544528886512
282,RandomForest,0.9844173441734416,0.4493746993746993,0.06458548882569214,0.017190672656589672,0.03707251627324533
282,ExtraTrees,1.0,1.0,0.035423439293654546,0.006506462573330783,0.0302223604082832
282,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
282,GaussianNB,0.8167344173441734,0.6787255355216519,0.06915267431559526,0.013469651179389284,0.027044541998815348
282,MLP,0.5447154471544716,0.030960649850090057,0.1158246828314097,0.02354818473722419,0.007151457587539297
282,SVC_RBF,0.7845528455284553,0.06259234932119086,0.1062647516771313,0.023135738978385445,0.009722484582957948
283,Logistic_L2,0.5155826558265583,0.037452553485162174,0.11622039352089138,0.024010821423724897,0.009642938085562202
283,RandomForest,0.9830623306233064,0.6994047619047619,0.057570435176336324,0.013857350972351941,0.026191387463527102
283,ExtraTrees,0.9986449864498644,0.9583333333333334,0.03697388461620915,0.007796117048551734,0.025940122077134347
283,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635245
283,GaussianNB,0.5484417344173441,0.18879306108408275,0.10362592334904315,0.021611903083584575,0.009667042056231973
283,MLP,0.6585365853658536,0.12124361511814963,0.10681374824109072,0.022713606469362928,0.010964328110553749
283,SVC_RBF,0.8008130081300814,0.11180869783810961,0.10367743330792642,0.022929941340483626,0.008637574604775355
284,Logistic_L2,0.9817073170731707,0.4390512265512265,0.07988606471124068,0.02080260286890107,0.031148285931155595
284,RandomForest,0.9959349593495935,0.8857142857142857,0.04360961183570344,0.009628532888325875,0.02610905821807158
284,ExtraTrees,1.0,1.0,0.028678303088756907,0.00474784599805913,0.025084034242520908
284,GradientBoosting,1.0,1.0,0.022444684796861125,0.0020538918654554815,0.02119698158511048
284,GaussianNB,0.6324525745257452,0.1929660753190165,0.1040788362336629,0.021776420400857685,0.01148692359943742
284,MLP,0.7398373983739837,0.1325795792901056,0.10512828983970443,0.02303378768289574,0.01700729954804494
284,SVC_RBF,0.9681571815718157,0.4594907407407407,0.07312728107312157,0.01858373565088886,0.02099790015873057
285,Logistic_L2,0.5657181571815718,0.11611090974990938,0.11048108587087403,0.022865880956065,0.016953001588617553
285,RandomForest,0.9905149051490515,0.7044973544973544,0.05305157101689238,0.012676880528119347,0.028963946710151293
285,ExtraTrees,1.0,1.0,0.03331799600472246,0.005940249476512537,0.02483138048233502
285,GradientBoosting,1.0,1.0,0.02260899859669228,0.002179405349407753,0.021275895492635245
285,GaussianNB,0.5491192411924118,0.19006821071315444,0.1039834763861752,0.02163318831578029,0.010506822503693935
285,MLP,0.7249322493224932,0.11734037383641002,0.10659855462601082,0.022727632167890165,0.013404703122889779
285,SVC_RBF,0.9498644986449865,0.29624819624819626,0.08162150702415047,0.020166813492463017,0.02520780465972451
286,Logistic_L2,0.9308943089430894,0.3508814908981761,0.09060973860363318,0.01950422041206965,0.012687187610016283
286,RandomForest,0.9986449864498644,0.9583333333333333,0.04577957486610116,0.01001958872467765,0.029094335621645064
286,ExtraTrees,1.0,1.0,0.027470436948556963,0.00383053492571404,0.024679241130463502
286,GradientBoosting,1.0,1.0,0.02260899859669226,0.002179405349407753,0.021275895492635248
286,GaussianNB,0.6182249322493225,0.19088365790221407,0.10399070222251722,0.021634727996296423,0.012608415740558163
286,MLP,0.483739837398374,0.027873604160030457,0.11856633136128969,0.02403708823227055,0.008683481556354252
286,SVC_RBF,0.77710027100271,0.0984032571849612,0.10520736102087119,0.022799769573579588,0.008752778153672463
287,Logistic_L2,0.80420054200542,0.3287696743962514,0.09472626398085623,0.020603706261306743,0.014987188295003168
287,RandomForest,0.9803523035230353,0.5498316498316499,0.06396161311266656,0.01573976940529619,0.019620152840808005
287,ExtraTrees,1.0,1.0,0.03798945247239231,0.007553805734381571,0.029036489668747372
287,GradientBoosting,1.0,1.0,0.02743687693910002,0.003809317259992999,0.024790730257865337
287,GaussianNB,0.4332655826558265,0.021231182466726603,0.11361599158975605,0.023304626399472412,0.006669703494605432
287,MLP,0.7750677506775067,0.16162912583491784,0.1025037693352883,0.022763058895689796,0.019425898212296885
287,SVC_RBF,0.741869918699187,0.07547265002032216,0.108425317861861,0.023382817827342844,0.009000148286023994
288,Logistic_L2,0.9607046070460705,0.33554131054131053,0.09630450484220987,0.02237725201466558,0.01429536777074297
288,RandomForest,0.9966124661246613,0.8968253968253967,0.04588529029921334,0.010151570688269633,0.02063603235761123
288,ExtraTrees,0.997289972899729,0.8734126984126983,0.03378814604678337,0.006624786948188892,0.02389008708145857
288,GradientBoosting,0.9966124661246613,0.8833333333333333,0.04153018062833215,0.008228556189599999,0.022655639755524506
288,GaussianNB,0.4989837398373983,0.187641438876983,0.10725498888556202,0.022501717029655796,0.013344141362406442
288,MLP,0.6754742547425474,0.1819183922913477,0.10273385014765288,0.022036824638534774,0.019491502943531545
288,SVC_RBF,0.9451219512195123,0.24524593763724195,0.08735551149632577,0.02097980751150694,0.011211828826445691
289,Logistic_L2,0.9031165311653115,0.14312504435455253,0.1056443728024862,0.024767712627165504,0.009352941944489379
289,RandomForest,0.9844173441734417,0.6541666666666667,0.061738744716360566,0.014746833618268488,0.020961105719691477
289,ExtraTrees,0.9959349593495935,0.8964646464646464,0.04307409088565466,0.00949284092751574,0.02676645766974882
289,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
289,GaussianNB,0.8004742547425474,0.3656234542156872,0.08923531900981128,0.017819685316021933,0.015058777564903624
289,MLP,0.763550135501355,0.08953409073792111,0.10903515184591989,0.023052973940869907,0.008698782473046299
289,SVC_RBF,0.8577235772357723,0.09424587188426714,0.10047268994874788,0.02271240967632774,0.007493217485588809
290,Logistic_L2,0.5934959349593496,0.1333904191047048,0.10582981147055442,0.022237155651529443,0.01026783129410106
290,RandomForest,0.9918699186991871,0.8643790849673203,0.05305488798723921,0.01219234376282857,0.023719312847560146
290,ExtraTrees,1.0,1.0,0.03734415204569793,0.00797006741010452,0.02983628680962848
290,GradientBoosting,1.0,1.0,0.022608998596692256,0.002179405349407753,0.021275895492635245
290,GaussianNB,0.5667344173441734,0.35420197547063215,0.09541885141096892,0.020018643585245244,0.01719771695565608
290,MLP,0.5033875338753386,0.2033047970353809,0.10617440345418092,0.02105234613536746,0.013140640961630416
290,SVC_RBF,0.8387533875338754,0.07709596135190323,0.10375838730370006,0.022866985727520512,0.008398022195081893
291,Logistic_L2,0.6361788617886178,0.08479203013566401,0.11465192501739899,0.02484093766318343,0.017152270198616697
291,RandomForest,0.9939024390243902,0.75515873015873,0.05251653454220663,0.013034857979711692,0.03231210259988284
291,ExtraTrees,1.0,1.0,0.03806774286478882,0.008400258060620034,0.030189997172714186
291,GradientBoosting,1.0,1.0,0.022608998596692277,0.0021794053494077533,0.021275895492635245
291,GaussianNB,0.6988482384823849,0.35865466456880524,0.09182170540647948,0.01877265400161307,0.015664016494125587
291,MLP,0.5792682926829268,0.038524331337245976,0.1151231567490088,0.023621800713060134,0.006985501395896573
291,SVC_RBF,0.8963414634146342,0.11443798416468995,0.09608683563078055,0.022614339679976097,0.009061399102094544
292,Logistic_L2,0.9491869918699186,0.3588383838383838,0.09064707578146768,0.021199483226799393,0.019239447134950422
292,RandomForest,0.9898373983739838,0.7695378151260504,0.05231651013341613,0.011935415648968137,0.02439895335061764
292,ExtraTrees,1.0,1.0,0.03524669830194992,0.00677261152250795,0.028939346458568545
292,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
292,GaussianNB,0.5487804878048781,0.190197962911999,0.10431216161078989,0.0216510284257609,0.012012681370328675
292,MLP,0.6097560975609756,0.04019066660455205,0.11369366770731242,0.02342948827405076,0.00810690189381319
292,SVC_RBF,0.8800813008130082,0.1061021403791879,0.0984157443538919,0.022727420637249005,0.012819017648681283
293,Logistic_L2,0.23238482384823847,0.017180278106855677,0.15452425389953744,0.024170856315015875,0.007850838481291129
293,RandomForest,0.9918699186991871,0.8015873015873016,0.05273541075696852,0.012201852101561104,0.02365155923741566
293,ExtraTrees,1.0,1.0,0.0343348291564609,0.007341157140219624,0.027372202496187138
293,GradientBoosting,1.0,1.0,0.027117320473811504,0.0035868554435560755,0.024805878388263203
293,GaussianNB,0.8506097560975611,0.5358146925803692,0.07789149403743352,0.016015404232651773,0.0187555425964448
293,MLP,0.7466124661246613,0.22289195205305276,0.0983785347347792,0.021589853612521765,0.017098852127975066
293,SVC_RBF,0.7574525745257452,0.08284477207734937,0.10472044931347776,0.022834034291108203,0.009004785244843279
294,Logistic_L2,0.5501355013550135,0.10899385518182715,0.11186562393764383,0.023020159729135087,0.013120109711487717
294,RandomForest,0.9878048780487805,0.7466542172424525,0.05671209421959879,0.013303385884421011,0.025909762627715917
294,ExtraTrees,0.9986449864498644,0.9583333333333333,0.034124941414590444,0.005943476126766804,0.025113018062067553
294,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077537,0.021275895492635248
294,GaussianNB,0.766260162601626,0.6747603331761747,0.06645337334014612,0.012940664816343985,0.023611833924278184
294,MLP,0.4796747967479675,0.031264499927439765,0.11773704580764968,0.023806681592955195,0.008279338993388348
294,SVC_RBF,0.6456639566395663,0.04107045975653776,0.11208100955128189,0.023308755018161282,0.007461811447267028
295,Logistic_L2,0.9126016260162602,0.18092506908296382,0.09771918114198215,0.024194024207273027,0.01585356746201894
295,RandomForest,0.9939024390243902,0.8626373626373627,0.050371061230566436,0.011688971954327932,0.02614967821984205
295,ExtraTrees,1.0,1.0,0.02951852424003567,0.0045869841388231376,0.026099287115373987
295,GradientBoosting,1.0,1.0,0.02260899859669226,0.0021794053494077533,0.021275895492635245
295,GaussianNB,0.5508130081300813,0.18907633431271226,0.10403602837320831,0.021754437682184272,0.009888192046957399
295,MLP,0.839430894308943,0.08464885650678,0.11314011502384731,0.024076869861450537,0.01093209352230597
295,SVC_RBF,0.8943089430894309,0.1474817620650954,0.09850063698116082,0.022462515595485514,0.007362100950628152
296,Logistic_L2,0.9559620596205962,0.31694115063680284,0.08796125407155117,0.021819891958941504,0.026250159348345094
296,RandomForest,0.9979674796747967,0.9444444444444444,0.04544483956373122,0.009420178202844829,0.03193172245340543
296,ExtraTrees,1.0,1.0,0.029345214390633933,0.004842988764406943,0.025610193115934144
296,GradientBoosting,1.0,1.0,0.02260899859669226,0.0021794053494077533,0.021275895492635245
296,GaussianNB,0.43191056910569103,0.021154730548935994,0.11364638818418944,0.02330434508755721,0.005199831016154177
296,MLP,0.9105691056910569,0.16986244431896605,0.09613477592111758,0.02207403701498039,0.007704058834641665
296,SVC_RBF,0.948509485094851,0.20737607908660544,0.0845015907930896,0.02209276284185269,0.03598232140406981
297,Logistic_L2,0.8800813008130082,0.4585692085692085,0.0800800887773382,0.017590289828275117,0.017126838784814545
297,RandomForest,0.9939024390243902,0.8626373626373627,0.04555183467082729,0.009762217234061813,0.021443176993704065
297,ExtraTrees,1.0,1.0,0.030646208173539677,0.005250555226187423,0.026308604449986655
297,GradientBoosting,1.0,1.0,0.022848866739840577,0.002305733924368992,0.02142845275491064
297,GaussianNB,0.649390243902439,0.5124796314217888,0.08665309016997105,0.018654730075225574,0.022910722821496757
297,MLP,0.6910569105691057,0.12365304476034879,0.10744436983677184,0.02284854782984102,0.0065121243305922075
297,SVC_RBF,0.9552845528455285,0.4438025511668922,0.07485896102689134,0.017893642145952394,0.019958321958220008
298,Logistic_L2,0.852981029810298,0.5680182203117983,0.08174172590139782,0.01765829520283741,0.02276970901709771
298,RandomForest,0.994579945799458,0.8617424242424241,0.04522521929493132,0.009412298256859367,0.028744477133757114
298,ExtraTrees,0.9993224932249323,0.9761904761904762,0.03585611374783367,0.00741392437822607,0.02432682025382837
298,GradientBoosting,1.0,1.0,0.025353755204475064,0.002961578210586221,0.023426401734624597
298,GaussianNB,0.5491192411924118,0.3494885516395613,0.10188843905437389,0.02058861108514118,0.010509463560208222
298,MLP,0.5223577235772358,0.2389181166459759,0.10915836663199625,0.02203522941807553,0.016405659882485296
298,SVC_RBF,0.8766937669376693,0.13258617528419508,0.09507497898048065,0.022359044331955465,0.011113081980886199
299,Logistic_L2,0.7384823848238482,0.21224500645553276,0.10090885467704092,0.022133062651085413,0.019805547886589094
299,RandomForest,0.9939024390243903,0.8491452991452991,0.046987790759654514,0.010361529143143049,0.024581543684599264
299,ExtraTrees,1.0,1.0,0.033061446718610485,0.005913150631915258,0.024860009550497258
299,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
299,GaussianNB,0.6842818428184282,0.5149331662489557,0.0867708206860004,0.018780852388301482,0.023763420918091464
299,MLP,0.8265582655826559,0.28678482719466325,0.09659032549017418,0.021125221130441057,0.014517850722812524
299,SVC_RBF,0.7621951219512195,0.09259266680514062,0.10684679771147863,0.022987405305062738,0.007563586775619847
300,Logistic_L2,0.8766937669376694,0.52720501993901,0.09000786897451518,0.02009393015412803,0.026215961301909414
300,RandomForest,0.9959349593495935,0.8819444444444444,0.04807762400390484,0.010467731980563518,0.02451714097624281
300,ExtraTrees,0.9993224932249323,0.976190476190476,0.03365413178557943,0.0063953678502126025,0.026583412331694423
300,GradientBoosting,1.0,1.0,0.02260899859669228,0.0021794053494077533,0.021275895492635248
300,GaussianNB,0.6497289972899729,0.5124796314217888,0.07731014525721379,0.015109402504409158,0.0174562532029509
300,MLP,0.6585365853658537,0.28854768286947563,0.10026482622460228,0.021275986384662646,0.017045601690175764
300,SVC_RBF,0.825880758807588,0.10452511108689597,0.10550569580783266,0.02299483665119526,0.009361524657341544
301,Logistic_L2,0.3570460704607046,0.03353886310833605,0.12024247555059378,0.02405743525302319,0.010178560411380431
301,RandomForest,0.9769647696476964,0.4834235209235209,0.06226364681736457,0.015860172124375054,0.02890014391687956
301,ExtraTrees,1.0,1.0,0.031039146070323518,0.004360814689057004,0.02778612471181485
301,GradientBoosting,1.0,1.0,0.02260899859669226,0.002179405349407753,0.021275895492635248
301,GaussianNB,0.7002032520325204,0.3558201058201058,0.0953217222007105,0.020156593784336294,0.018789901342665366
301,MLP,0.6402439024390244,0.20539198455128715,0.10720302596045486,0.022375863477451213,0.015129768946395315
301,SVC_RBF,0.8963414634146342,0.11293203296879767,0.10128305693900742,0.022915149592830454,0.007597880116518452
302,Logistic_L2,0.33062330623306235,0.18297664615878645,0.12022131951460467,0.023059987331141955,0.015491345783137584
302,RandomForest,0.9695121951219513,0.5086744639376218,0.06895161889568718,0.01641499963055554,0.01895693086293006
302,ExtraTrees,0.9959349593495935,0.7345238095238095,0.041878829407973744,0.009371050734265468,0.030848409495228792
302,GradientBoosting,0.9966124661246613,0.8178571428571427,0.03666901309324676,0.008181704722101333,0.026488414399363638
